"ID","CountryID","RegionID","CityID","SampleID","Income"
1003,4,33,302,1003,39238.4897331152
1004,4,33,302,1004,45988.90708531
1006,4,33,303,1006,47682.8040506917
1007,4,33,303,1007,20729.1316584207
1008,4,33,303,1008,42850.9080847364
1010,4,33,304,1010,56401.3417946757
1012,4,33,304,1012,47751.735736335
1013,4,33,305,1013,31269.8588880187
1014,4,33,306,1014,61959.6787395379
1016,4,33,307,1016,46643.1268299245
1017,4,33,308,1017,49844.7823771255
1019,4,33,308,1019,78770.3676318007
1020,4,33,308,1020,65805.2848603897
1021,4,33,308,1021,67145.2227830865
1023,4,33,309,1023,59016.6835886164
1024,4,33,310,1024,62750.3407310397
1026,4,34,311,1026,45709.5422947408
1027,4,34,312,1027,26493.8886937506
1028,4,34,313,1028,48378.0582577669
1029,4,34,313,1029,57496.2879825986
1032,4,34,314,1032,47698.7534104521
1033,4,34,314,1033,54204.0392253831
1034,4,34,314,1034,60902.5663780127
1035,4,34,315,1035,49588.2998526769
1036,4,34,315,1036,40081.6822451725
1038,4,34,315,1038,26593.6860705198
1040,4,34,315,1040,34340.5777752773
1041,4,34,316,1041,60677.8493894231
1042,4,34,316,1042,62134.3875777569
1044,4,34,317,1044,26595.9525098672
1046,4,34,319,1046,33168.6415393961
1047,4,34,320,1047,38406.7159284622
1048,4,34,320,1048,48315.6351564785
1049,4,34,320,1049,50864.9161104686
1050,4,34,320,1050,30863.9012831159
1052,4,34,321,1052,47936.9674639512
1053,4,34,321,1053,50586.0930598914
1054,4,34,321,1054,55311.1057147012
1056,4,34,321,1056,56545.1886031234
1058,4,34,322,1058,54709.0263976106
1059,4,34,323,1059,62164.7513733671
1061,4,34,324,1061,37161.5155609003
1063,4,35,326,1063,51983.3657590681
1064,4,35,326,1064,55626.5653374766
1065,4,35,326,1065,77592.5185159604
1066,4,35,327,1066,67666.50051777
1067,4,35,327,1067,76760.2780296389
1068,4,35,327,1068,70713.5429149851
1069,4,35,327,1069,65315.0487436537
1070,4,35,327,1070,81290.571469407
1071,4,35,328,1071,55388.0189329346
1072,4,35,329,1072,53489.5640448059
1073,4,35,329,1073,47082.0407559379
1074,4,35,329,1074,48813.1172611584
1075,4,35,330,1075,64271.5921870992
1076,4,35,330,1076,65874.3148109066
1077,4,35,330,1077,66213.6001259855
1078,4,35,330,1078,66949.6265825773
1079,4,35,330,1079,63501.4498955647
1080,4,35,330,1080,66882.3115583208
1081,4,35,331,1081,46247.5752773743
1082,4,35,332,1082,59390.5743482433
1083,4,35,332,1083,58433.9790491255
1084,4,36,333,1084,58614.3476509583
1085,4,36,333,1085,74497.8144339088
1086,4,36,333,1086,46985.7915689696
1087,4,36,333,1087,60533.3533347097
1089,4,36,335,1089,27939.9481633418
1090,4,36,336,1090,61011.0145896945
1091,4,37,337,1091,52694.6467612857
1093,4,37,338,1093,44272.1338584214
1096,4,37,339,1096,63086.6402724239
1097,4,37,340,1097,61340.6962882925
1098,4,37,341,1098,45678.078598408
1099,4,37,341,1099,65444.8720147683
1101,4,37,343,1101,54746.5903422515
1102,4,37,344,1102,37208.7987350033
1103,4,37,345,1103,29185.320905368
1104,4,37,345,1104,45290.8249165003
1105,4,37,345,1105,26964.345552855
1106,4,37,345,1106,50493.2831405898
1108,4,37,346,1108,39952.9487327924
1111,4,37,348,1111,76649.1709222871
1112,4,37,348,1112,54927.1291527847
1113,4,37,348,1113,59045.3047930773
1115,4,37,350,1115,66082.7077992808
1116,4,37,350,1116,52582.6363877764
1117,4,37,350,1117,78987.8946382263
1118,4,37,351,1118,33973.3307005437
1121,4,37,352,1121,64905.4969762938
1122,4,37,353,1122,47083.1678746953
1123,4,37,353,1123,63470.7552219525
1124,4,37,353,1124,50200.7134731533
1125,4,37,353,1125,57315.3954195374
1128,4,37,354,1128,54128.1829982062
1129,4,37,355,1129,40646.6995275647
1130,4,37,355,1130,50848.4863463116
1131,4,37,355,1131,58149.4912416743
1132,4,37,355,1132,58729.696138042
1133,4,37,355,1133,59616.6201260768
1134,4,37,355,1134,63438.9128885147
1135,4,37,355,1135,58411.872365912
1136,4,37,355,1136,63524.1826920197
1137,4,37,355,1137,39815.3340094666
1138,4,38,356,1138,56350.32201157
1139,4,38,357,1139,45646.0945112678
1140,4,38,357,1140,56916.2902559857
1142,4,38,357,1142,36981.416198316
1143,4,38,357,1143,59140.5468766154
1145,4,38,357,1145,52868.2197720376
1146,4,38,358,1146,36439.9703836048
1148,4,38,358,1148,53552.3445560246
1150,4,38,359,1150,33601.2313932361
1151,4,38,360,1151,68380.2490023305
1152,4,38,360,1152,67752.0183016531
1153,4,38,361,1153,61260.5101313694
1155,4,38,362,1155,44109.5942143557
1156,4,39,363,1156,56446.7516694544
1157,4,40,364,1157,45571.1810274889
1158,4,40,365,1158,83935.0311191206
1159,4,40,365,1159,59487.8357979603
1160,4,40,365,1160,37777.2490328785
1162,4,40,366,1162,60066.292274014
1164,4,40,366,1164,48004.2590847341
1165,4,40,366,1165,59030.8341538532
1167,4,40,367,1167,58597.0654433256
1168,4,40,368,1168,41623.0637181758
1169,4,40,369,1169,44453.9951907979
1171,4,40,370,1171,59609.5519677028
1173,4,40,371,1173,49201.323309172
1175,4,40,372,1175,52188.0413670316
1176,4,40,373,1176,64433.837302593
1177,4,40,373,1177,81647.1251470386
1179,4,40,373,1179,58536.8911307377
1180,4,40,373,1180,59660.2759023502
1181,4,40,373,1181,43551.3276646354
1183,4,40,373,1183,73565.4634890392
1185,4,40,374,1185,56463.8839560961
1189,4,40,377,1189,57407.8609699003
1191,4,40,377,1191,66846.445717701
1192,4,40,378,1192,61299.6952047007
1193,4,40,378,1193,49688.1147266384
1194,4,40,378,1194,44267.226285789
1195,4,40,378,1195,71371.609853343
1197,4,40,379,1197,54757.0626513628
1198,4,40,380,1198,67387.4557759003
1200,4,40,381,1200,61273.091134031
1201,4,40,381,1201,49674.3916436444
1202,4,40,381,1202,57438.165056797
1203,4,40,381,1203,62275.8920386168
1204,4,40,382,1204,57714.1734854156
1205,4,40,382,1205,62816.1364008001
1206,4,40,382,1206,61337.8537847011
1207,4,40,383,1207,59952.6732159094
1208,4,40,383,1208,60766.3985956
1210,4,40,383,1210,68084.912139115
1212,4,40,383,1212,58914.5997647851
1214,4,40,385,1214,60622.6780696459
1215,4,40,386,1215,45456.490466346
1216,4,40,386,1216,45928.8727783624
1217,4,40,386,1217,43776.3483545182
1218,4,40,386,1218,45197.5199778742
1219,4,40,386,1219,57179.5753253738
1220,4,40,386,1220,54795.6982614019
1221,4,40,387,1221,60002.1062820132
1222,4,40,387,1222,53324.3804474168
1225,4,40,387,1225,73859.9365242432
1226,4,40,387,1226,66817.0194850132
1227,4,40,387,1227,77820.6906812696
1228,4,40,388,1228,61253.1763413509
1229,4,40,389,1229,51340.8725504792
1232,4,40,391,1232,57532.9607154559
1233,4,40,391,1233,60444.267814365
1234,4,40,392,1234,70466.9132768543
1235,4,40,392,1235,55768.3303118253
1236,4,40,392,1236,55398.1601991815
1238,4,40,392,1238,63036.9684179355
1239,4,40,393,1239,78553.4248154866
1240,4,40,393,1240,60573.7029082605
1242,4,40,393,1242,77844.8252460017
1243,4,40,393,1243,47688.3936801893
1244,4,40,394,1244,69740.1295088218
1245,4,40,394,1245,52645.3346893869
1247,4,40,394,1247,55852.0516519201
1249,4,40,394,1249,58070.460104257
1250,4,40,395,1250,59588.2577711308
1251,4,40,395,1251,52956.4468849552
1252,4,41,396,1252,57647.4992966903
1256,4,41,398,1256,47438.5290589254
1257,4,41,399,1257,55352.2151176531
1258,4,41,399,1258,72574.3876233702
1259,4,41,399,1259,74741.362898165
1260,4,41,399,1260,46811.6681766493
1261,4,41,399,1261,63822.0195285914
1262,4,41,399,1262,53855.7335163934
1263,4,41,400,1263,45109.3194496767
1264,4,41,400,1264,61127.065288543
1265,4,41,400,1265,49898.6332006068
1270,4,41,400,1270,51627.302713806
1271,4,41,401,1271,59558.4299335955
1272,4,41,401,1272,55427.249632543
1273,4,41,401,1273,59910.1638043652
1275,4,41,402,1275,25026.6361435523
1276,4,41,403,1276,78901.5839967438
1278,4,41,404,1278,55945.9102657981
1279,4,41,404,1279,31097.4374168979
1280,4,41,404,1280,48195.2431711455
1281,4,41,405,1281,81306.6417698704
1282,4,41,406,1282,65249.0909741342
1285,4,41,407,1285,54111.5168080975
1286,4,41,407,1286,64880.0005507062
1287,4,41,407,1287,56161.3902260604
1288,4,41,407,1288,59234.2953331659
1289,4,41,408,1289,46165.8556222864
1290,4,41,409,1290,47558.7702717419
1291,4,41,409,1291,51637.2155247541
1292,4,41,410,1292,64824.0897027289
1293,4,41,410,1293,60451.3866515887
1295,4,41,411,1295,65331.8938316238
1296,4,41,411,1296,64087.7708096032
1297,4,41,411,1297,60438.8932263264
1299,4,41,411,1299,52386.7275307169
1300,4,41,412,1300,55588.4737657609
1301,4,41,412,1301,55931.8669447622
1302,4,41,412,1302,57362.1226385555
1303,4,41,412,1303,60469.2472956535
1304,4,41,412,1304,79097.1224446411
1305,4,41,412,1305,56091.8993329535
1306,4,41,412,1306,48241.15003314
1307,4,41,412,1307,48433.3220794933
1309,4,41,413,1309,46838.6635516953
1310,4,42,414,1310,40843.4056903401
1311,4,42,414,1311,28800.1824842708
1312,4,42,414,1312,34067.439753643
1313,4,42,414,1313,28801.0426665453
1314,4,42,414,1314,20889.5855574039
1315,4,43,415,1315,46104.5793835558
1319,4,43,415,1319,35722.7405920799
1320,4,43,415,1320,58527.0972041594
1321,4,43,416,1321,51414.9771598551
1322,4,43,416,1322,51867.6741993414
1324,4,43,417,1324,41252.8880611486
1325,4,43,417,1325,55831.3832418521
1326,4,43,417,1326,53950.7250478792
1327,4,43,417,1327,35428.1775087646
1328,4,43,418,1328,59426.4928026038
1329,4,43,419,1329,50353.3910188531
1330,4,43,420,1330,70781.1024712608
1331,4,43,420,1331,61769.0473981013
1332,4,43,420,1332,63856.9184626345
1333,4,43,420,1333,66495.2098752026
1335,4,43,420,1335,83441.133649582
1336,4,43,420,1336,92899.4517644343
1337,4,43,421,1337,68587.4445703489
1338,4,43,422,1338,61463.2916725168
1339,4,43,422,1339,53656.6969845988
